gameid,year,date,league,split,playoffs,game,position,teamname,teamid,result,golddiffat15,golddiffat25,earnedgold,gamelength,towers,opp_towers,competitive_score,score_time_weight,score_regional,score_final_gold,score_mid_gold
LOLTMNT01_288399,2025,2025-09-13,LCK,Rounds 3-5,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-733,7407.0,47946,1969,11,0,90,0.7863888888888888,20.0,20.0,10.0
LOLTMNT01_288435,2025,2025-09-13,LCK,Rounds 3-5,1,4,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,1031,2625.0,45702,2282,7,2,66,0.6994444444444445,8.571428571428571,7.6848764741225954,5.25
LOLTMNT01_288435,2025,2025-09-13,LCK,Rounds 3-5,1,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-1031,-2625.0,39179,2282,2,7,34,0.6994444444444445,0.0,0.0,0.0
LOLTMNT01_288450,2025,2025-09-13,LCK,Rounds 3-5,1,5,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,2142,-2991.0,51537,2501,5,8,43,0.6386111111111112,0.0,0.0,0.0
LOLTMNT01_288450,2025,2025-09-13,LCK,Rounds 3-5,1,5,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,-2142,2991.0,54072,2501,8,5,57,0.6386111111111112,1.8181818181818183,2.400363605374542,5.982
LOLTMNT01_288565,2025,2025-09-14,LCK,Rounds 3-5,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,248,674.0,46788,2170,7,2,64,0.7305555555555556,8.571428571428571,9.136712462970307,1.348
LOLTMNT01_288565,2025,2025-09-14,LCK,Rounds 3-5,1,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-248,-674.0,38954,2170,2,7,36,0.7305555555555556,0.0,0.0,0.0
LOLTMNT01_288570,2025,2025-09-14,LCK,Rounds 3-5,1,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-1602,-4639.0,42352,2445,2,8,30,0.6541666666666667,0.0,0.0,0.0
LOLTMNT01_288570,2025,2025-09-14,LCK,Rounds 3-5,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1602,4639.0,51774,2445,8,2,70,0.6541666666666667,10.0,10.009986613688035,9.278
LOLTMNT01_289038,2025,2025-09-14,LCK,Rounds 3-5,1,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,881,2154.0,33541,1855,3,9,34,0.8180555555555555,0.0,0.0,0.0
LOLTMNT01_289038,2025,2025-09-14,LCK,Rounds 3-5,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-881,-2154.0,41518,1855,9,3,66,0.8180555555555555,8.0,10.627639590189052,0.0
LOLTMNT01_290095,2025,2025-09-17,LCK,Rounds 3-5,1,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,862,-3600.0,52091,2546,5,10,38,0.6261111111111112,0.0,0.0,0.0
LOLTMNT01_290095,2025,2025-09-17,LCK,Rounds 3-5,1,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-862,3600.0,60272,2546,10,5,62,0.6261111111111112,4.615384615384616,7.280866477399144,7.2
LOLTMNT01_289566,2025,2025-09-17,LCK,Rounds 3-5,1,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-3281,-3771.0,27118,1807,1,8,17,0.8313888888888888,0.0,0.0,0.0
LOLTMNT01_289566,2025,2025-09-17,LCK,Rounds 3-5,1,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,3281,3771.0,38253,1807,8,1,83,0.8313888888888888,14.285714285714286,17.033546985666426,7.542
LOLTMNT01_290114,2025,2025-09-17,LCK,Rounds 3-5,1,3,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,-1851,4630.0,40782,1780,8,4,73,0.8388888888888889,4.0,13.311661248645496,9.26
LOLTMNT01_290114,2025,2025-09-17,LCK,Rounds 3-5,1,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,1851,-4630.0,31200,1780,4,8,27,0.8388888888888889,0.0,0.0,0.0
LOLTMNT01_290125,2025,2025-09-17,LCK,Rounds 3-5,1,4,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-2700,-6830.0,30171,1747,2,10,20,0.8480555555555556,0.0,0.0,0.0
LOLTMNT01_290125,2025,2025-09-17,LCK,Rounds 3-5,1,4,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,2700,6830.0,38835,1747,10,2,80,0.8480555555555556,12.0,12.555429962611948,10.0
LOLTMNT01_289676,2025,2025-09-18,LCK,Rounds 3-5,1,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-286,-3656.0,28486,1820,2,9,20,0.8277777777777778,0.0,0.0,0.0
LOLTMNT01_289676,2025,2025-09-18,LCK,Rounds 3-5,1,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,286,3656.0,40463,1820,9,2,80,0.8277777777777778,11.11111111111111,17.37081030906902,7.312
LOLTMNT01_289688,2025,2025-09-18,LCK,Rounds 3-5,1,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,-1301,1104.0,48242,2083,10,2,70,0.7547222222222222,12.0,12.1920022325841,2.208
LOLTMNT01_289688,2025,2025-09-18,LCK,Rounds 3-5,1,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,1301,-1104.0,37757,2083,2,10,30,0.7547222222222222,0.0,0.0,0.0
LOLTMNT01_289699,2025,2025-09-18,LCK,Rounds 3-5,1,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-3585,-5037.0,28651,1713,2,7,20,0.8574999999999999,0.0,0.0,0.0
LOLTMNT01_289699,2025,2025-09-18,LCK,Rounds 3-5,1,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,3585,5037.0,39727,1713,7,2,80,0.8574999999999999,8.571428571428571,16.19819240106467,10.0
LOLTMNT01_289712,2025,2025-09-18,LCK,Rounds 3-5,1,4,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,5257,10383.0,50564,2030,10,2,79,0.7694444444444444,12.0,15.633004024881084,10.0
LOLTMNT01_289712,2025,2025-09-18,LCK,Rounds 3-5,1,4,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-5257,-10383.0,36892,2030,2,10,21,0.7694444444444444,0.0,0.0,0.0
LOLTMNT01_290456,2025,2025-09-20,LCK,Rounds 3-5,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,352,3517.0,40302,1860,7,2,74,0.8166666666666667,8.571428571428571,13.198325983765413,7.034
LOLTMNT01_290456,2025,2025-09-20,LCK,Rounds 3-5,1,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-352,-3517.0,30904,1860,2,7,26,0.8166666666666667,0.0,0.0,0.0
LOLTMNT01_289914,2025,2025-09-20,LCK,Rounds 3-5,1,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-1121,-2840.0,29863,1888,2,8,24,0.8088888888888889,0.0,0.0,0.0
LOLTMNT01_289914,2025,2025-09-20,LCK,Rounds 3-5,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1121,2840.0,40811,1888,8,2,76,0.8088888888888889,10.0,15.490845289639754,5.68
LOLTMNT01_289916,2025,2025-09-20,LCK,Rounds 3-5,1,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-1184,-6193.0,27709,1689,2,9,14,0.8641666666666667,0.0,0.0,0.0
LOLTMNT01_289916,2025,2025-09-20,LCK,Rounds 3-5,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1184,6193.0,42903,1689,9,2,86,0.8641666666666667,11.11111111111111,20.0,10.0
LOLTMNT01_290576,2025,2025-09-21,LCK,Rounds 3-5,1,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-309,-2541.0,47780,2159,7,3,61,0.7336111111111111,5.0,9.37643072978665,0.0
LOLTMNT01_290576,2025,2025-09-21,LCK,Rounds 3-5,1,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,309,2541.0,39588,2159,3,7,39,0.7336111111111111,0.0,0.0,0.0
LOLTMNT01_290579,2025,2025-09-21,LCK,Rounds 3-5,1,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1513,5777.0,38452,1720,9,3,78,0.8555555555555555,8.0,14.29080965402449,10.0
LOLTMNT01_290579,2025,2025-09-21,LCK,Rounds 3-5,1,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-1513,-5777.0,28836,1720,3,9,22,0.8555555555555555,0.0,0.0,0.0
LOLTMNT01_291045,2025,2025-09-21,LCK,Rounds 3-5,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-963,-437.0,35066,2012,3,7,39,0.7744444444444445,0.0,0.0,0.0
LOLTMNT01_291045,2025,2025-09-21,LCK,Rounds 3-5,1,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,963,437.0,41320,2012,7,3,61,0.7744444444444445,5.0,8.18736417668159,0.874
LOLTMNT01_291064,2025,2025-09-21,LCK,Rounds 3-5,1,4,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-1866,-10070.0,30515,1687,2,10,15,0.8647222222222222,0.0,0.0,0.0
LOLTMNT01_291064,2025,2025-09-21,LCK,Rounds 3-5,1,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1866,10070.0,43660,1687,10,2,85,0.8647222222222222,12.0,17.721604314122008,10.0
LOLTMNT01_291071,2025,2025-09-21,LCK,Rounds 3-5,1,5,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,292,-938.0,31903,1933,3,8,30,0.7963888888888888,0.0,0.0,0.0
LOLTMNT01_291071,2025,2025-09-21,LCK,Rounds 3-5,1,5,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-292,938.0,43717,1933,8,3,70,0.7963888888888888,6.666666666666666,15.62285109759323,1.876
LOLTMNT01_290897,2025,2025-09-27,LCK,Rounds 3-5,1,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-345,-4023.0,31479,1984,1,10,18,0.7822222222222222,0.0,0.0,0.0
LOLTMNT01_290897,2025,2025-09-27,LCK,Rounds 3-5,1,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,345,4023.0,44631,1984,10,1,82,0.7822222222222222,15.555555555555555,17.280252266456444,8.046
LOLTMNT01_290898,2025,2025-09-27,LCK,Rounds 3-5,1,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-791,-7622.0,26166,1733,1,10,11,0.8519444444444444,0.0,0.0,0.0
LOLTMNT01_290898,2025,2025-09-27,LCK,Rounds 3-5,1,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,791,7622.0,40769,1733,10,1,89,0.8519444444444444,15.555555555555555,20.0,10.0
LOLTMNT01_291427,2025,2025-09-27,LCK,Rounds 3-5,1,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-2056,-4729.0,30750,1812,2,10,18,0.8300000000000001,0.0,0.0,0.0
LOLTMNT01_291427,2025,2025-09-27,LCK,Rounds 3-5,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,2056,4729.0,42591,1812,10,2,82,0.8300000000000001,12.0,16.14513028183417,9.458
LOLTMNT01_290949,2025,2025-09-28,LCK,Rounds 3-5,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,553,-2927.0,31860,1834,1,9,20,0.8238888888888889,0.0,0.0,0.0
LOLTMNT01_290949,2025,2025-09-28,LCK,Rounds 3-5,1,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-553,2927.0,43052,1834,9,1,80,0.8238888888888889,15.0,14.94019649722341,5.854
LOLTMNT01_290950,2025,2025-09-28,LCK,Rounds 3-5,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-200,262.0,45903,2381,5,8,44,0.6719444444444445,0.0,0.0,0.0
LOLTMNT01_290950,2025,2025-09-28,LCK,Rounds 3-5,1,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,200,-262.0,51513,2381,8,5,56,0.6719444444444445,1.8181818181818183,5.7588075880758804,0.0
LOLTMNT01_290952,2025,2025-09-28,LCK,Rounds 3-5,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,819,8745.0,42564,1736,9,0,93,0.8511111111111112,20.0,20.0,10.0
LOLTMNT01_290952,2025,2025-09-28,LCK,Rounds 3-5,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-819,-8745.0,27293,1736,0,9,7,0.8511111111111112,0.0,0.0,0.0
LOLTMNT01_290953,2025,2025-09-28,LCK,Rounds 3-5,1,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-913,-1610.0,51801,2541,9,3,58,0.6275,8.0,4.642142900430277,0.0
LOLTMNT01_290953,2025,2025-09-28,LCK,Rounds 3-5,1,4,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,913,1610.0,47205,2541,3,9,42,0.6275,0.0,0.0,0.0
LOLTMNT03_305528,2025,2025-10-06,ASI,,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-1966,-7444.0,29396,1726,2,9,17,0.8538888888888889,0.0,0.0,0.0
LOLTMNT03_305528,2025,2025-10-06,ASI,,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,1966,7444.0,41263,1726,9,2,83,0.8538888888888889,11.11111111111111,16.794746599866965,10.0
LOLTMNT03_304835,2025,2025-10-06,ASI,,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,2245,1990.0,69006,2890,10,7,59,0.5305555555555557,1.3333333333333333,10.352216847239436,3.98
LOLTMNT03_304835,2025,2025-10-06,ASI,,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-2245,-1990.0,56059,2890,7,10,41,0.5305555555555557,0.0,0.0,0.0
LOLTMNT03_304847,2025,2025-10-06,ASI,,0,3,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,1030,-428.0,39864,1993,4,10,39,0.7797222222222222,0.0,0.0,0.0
LOLTMNT03_304847,2025,2025-10-06,ASI,,0,3,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,-1030,428.0,44353,1993,10,4,61,0.7797222222222222,6.666666666666666,5.33027773489913,0.856
LOLTMNT03_306382,2025,2025-10-10,ASI,,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-1429,579.0,31947,1794,3,7,36,0.835,0.0,0.0,0.0
LOLTMNT03_306382,2025,2025-10-10,ASI,,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1429,-579.0,39579,1794,7,3,64,0.835,5.0,10.670245784749602,0.0
LOLTMNT03_307029,2025,2025-10-10,ASI,,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-290,-4837.0,28649,1658,2,9,20,0.8727777777777778,0.0,0.0,0.0
LOLTMNT03_307029,2025,2025-10-10,ASI,,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,290,4837.0,37178,1658,9,2,80,0.8727777777777778,11.11111111111111,12.956689504306743,9.674
LOLTMNT03_306397,2025,2025-10-10,ASI,,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,31,-9892.0,26808,1627,2,11,12,0.8813888888888889,0.0,0.0,0.0
LOLTMNT03_306397,2025,2025-10-10,ASI,,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-31,9892.0,43292,1627,11,2,88,0.8813888888888889,12.727272727272727,20.0,10.0
LOLTMNT03_307035,2025,2025-10-10,ASI,,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-1464,-9579.0,27695,1687,1,11,10,0.8647222222222222,0.0,0.0,0.0
LOLTMNT03_307035,2025,2025-10-10,ASI,,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1464,9579.0,45220,1687,11,1,90,0.8647222222222222,16.0,20.0,10.0
LOLTMNT03_307174,2025,2025-10-11,ASI,,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-853,-5971.0,27192,1665,3,10,15,0.8708333333333333,0.0,0.0,0.0
LOLTMNT03_307174,2025,2025-10-11,ASI,,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,853,5971.0,42349,1665,10,3,85,0.8708333333333333,9.09090909090909,20.0,10.0
LOLTMNT03_306565,2025,2025-10-11,ASI,,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,2806,-9874.0,26816,1574,2,10,12,0.8961111111111111,0.0,0.0,0.0
LOLTMNT03_306565,2025,2025-10-11,ASI,,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,-2806,9874.0,40251,1574,10,2,88,0.8961111111111111,12.0,20.0,10.0
LOLTMNT03_307433,2025,2025-10-12,ASI,,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,2585,7985.0,41132,1644,10,2,85,0.8766666666666667,12.0,17.595597169609036,10.0
LOLTMNT03_307433,2025,2025-10-12,ASI,,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-2585,-7985.0,28823,1644,2,10,15,0.8766666666666667,0.0,0.0,0.0
LOLTMNT03_307438,2025,2025-10-12,ASI,,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,-812,8798.0,46065,1760,10,3,84,0.8444444444444444,9.09090909090909,20.0,10.0
LOLTMNT03_307438,2025,2025-10-12,ASI,,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,812,-8798.0,27671,1760,3,10,16,0.8444444444444444,0.0,0.0,0.0
LOLTMNT03_306737,2025,2025-10-12,ASI,,0,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1820,5077.0,41797,1846,9,2,82,0.8205555555555556,11.11111111111111,17.653516488156395,10.0
LOLTMNT03_306737,2025,2025-10-12,ASI,,0,3,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-1820,-5077.0,29254,1846,2,9,18,0.8205555555555556,0.0,0.0,0.0
LOLTMNT03_306745,2025,2025-10-12,ASI,,0,4,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-4623,-4196.0,35232,1852,3,9,25,0.8188888888888889,0.0,0.0,0.0
LOLTMNT03_306745,2025,2025-10-12,ASI,,0,4,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,4623,4196.0,46409,1852,9,3,75,0.8188888888888889,8.0,13.690425154028002,8.392
LOLTMNT03_306747,2025,2025-10-12,ASI,,0,5,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-397,-1380.0,29022,1762,2,7,27,0.8438888888888889,0.0,0.0,0.0
LOLTMNT03_306747,2025,2025-10-12,ASI,,0,5,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,397,1380.0,39197,1762,7,2,73,0.8438888888888889,8.571428571428571,14.915199577830224,2.76
LOLTMNT01_299401,2025,2025-10-18,WLDs,,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1226,9371.0,40477,1663,9,1,90,0.8713888888888889,15.0,20.0,10.0
LOLTMNT01_299401,2025,2025-10-18,WLDs,,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-1226,-9371.0,24472,1663,1,9,10,0.8713888888888889,0.0,0.0,0.0
LOLTMNT01_303065,2025,2025-10-28,WLDs,,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,169,2091.0,42879,2008,8,5,59,0.7755555555555556,1.8181818181818183,4.659506956309495,4.182
LOLTMNT01_303065,2025,2025-10-28,WLDs,,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-169,-2091.0,39061,2008,5,8,41,0.7755555555555556,0.0,0.0,0.0
LOLTMNT01_303066,2025,2025-10-28,WLDs,,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-123,653.0,66467,3531,7,10,46,0.5,0.0,0.0,0.0
LOLTMNT01_303066,2025,2025-10-28,WLDs,,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,123,-653.0,75082,3531,10,7,54,0.5,1.3333333333333333,6.0862316229715505,0.0
LOLTMNT01_303068,2025,2025-10-28,WLDs,,0,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-92,2977.0,46832,1905,11,2,80,0.8041666666666667,12.727272727272727,18.542518319770167,5.954
LOLTMNT01_303068,2025,2025-10-28,WLDs,,0,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,92,-2977.0,32181,1905,2,11,20,0.8041666666666667,0.0,0.0,0.0
LOLTMNT01_302140,2025,2025-10-28,WLDs,,0,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,798,6109.0,44986,1923,10,3,77,0.7991666666666667,9.09090909090909,13.890049241129635,10.0
LOLTMNT01_302140,2025,2025-10-28,WLDs,,0,4,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-798,-6109.0,34013,1923,3,10,23,0.7991666666666667,0.0,0.0,0.0
LOLTMNT01_303255,2025,2025-11-01,WLDs,,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-925,-781.0,52177,2806,7,10,46,0.5538888888888889,0.0,0.0,0.0
LOLTMNT01_303255,2025,2025-11-01,WLDs,,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,925,781.0,56416,2806,10,7,54,0.5538888888888889,1.3333333333333333,3.9035665282292595,1.562
LOLTMNT01_303257,2025,2025-11-01,WLDs,,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-345,-322.0,55868,2348,11,3,65,0.6811111111111111,10.0,11.406237536890803,0.0
LOLTMNT01_303257,2025,2025-11-01,WLDs,,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,345,322.0,44428,2348,3,11,35,0.6811111111111111,0.0,0.0,0.0
LOLTMNT01_303258,2025,2025-11-01,WLDs,,0,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,811,8678.0,39434,1740,10,1,89,0.85,15.555555555555555,20.0,10.0
LOLTMNT01_303258,2025,2025-11-01,WLDs,,0,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-811,-8678.0,24246,1740,1,10,11,0.85,0.0,0.0,0.0
LOLTMNT01_302318,2025,2025-11-01,WLDs,,0,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-894,-3477.0,33087,2108,3,8,29,0.7477777777777778,0.0,0.0,0.0
LOLTMNT01_302318,2025,2025-11-01,WLDs,,0,4,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,894,3477.0,43940,2108,8,3,71,0.7477777777777778,6.666666666666666,14.089864592934944,6.954
LOLTMNT01_307101,2025,2025-11-09,WLDs,,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,2087,-5189.0,37797,2170,2,9,23,0.7305555555555556,0.0,0.0,0.0
LOLTMNT01_307101,2025,2025-11-09,WLDs,,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,-2087,5189.0,51694,2170,9,2,77,0.7305555555555556,11.11111111111111,15.52893587064621,10.0
LOLTMNT01_307103,2025,2025-11-09,WLDs,,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,2553,4807.0,61078,2552,12,3,70,0.6244444444444445,10.769230769230768,10.954076442377561,9.614
LOLTMNT01_307103,2025,2025-11-09,WLDs,,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-2553,-4807.0,49018,2552,3,12,30,0.6244444444444445,0.0,0.0,0.0
LOLTMNT01_306141,2025,2025-11-09,WLDs,,0,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,287,-153.0,41003,2212,5,8,43,0.7188888888888889,0.0,0.0,0.0
LOLTMNT01_306141,2025,2025-11-09,WLDs,,0,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,-287,153.0,47009,2212,8,5,57,0.7188888888888889,1.8181818181818183,6.824069445075671,0.306
LOLTMNT01_307104,2025,2025-11-09,WLDs,,0,4,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,-28,4749.0,39380,1780,10,0,92,0.8388888888888889,20.0,20.0,9.498
LOLTMNT01_307104,2025,2025-11-09,WLDs,,0,4,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,28,-4749.0,24272,1780,0,10,8,0.8388888888888889,0.0,0.0,0.0
LOLTMNT01_307105,2025,2025-11-09,WLDs,,0,5,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-1955,-6333.0,37314,2207,1,10,20,0.7202777777777778,0.0,0.0,0.0
LOLTMNT01_307105,2025,2025-11-09,WLDs,,0,5,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1955,6333.0,50695,2207,10,1,80,0.7202777777777778,15.555555555555555,15.204126850663,10.0
LOLTMNT02_337145,2026,2025-12-06,KeSPA,,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,28,4808.0,43151,1817,9,2,78,0.8286111111111111,11.11111111111111,12.375322274017552,9.616
LOLTMNT02_337145,2026,2025-12-06,KeSPA,,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-28,-4808.0,33647,1817,2,9,22,0.8286111111111111,0.0,0.0,0.0
LOLTMNT02_337177,2026,2025-12-06,KeSPA,,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,325,-7878.0,25905,1586,0,8,6,0.8927777777777778,0.0,0.0,0.0
LOLTMNT02_337177,2026,2025-12-06,KeSPA,,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-325,7878.0,37670,1586,8,0,94,0.8927777777777778,20.0,18.50570192685804,10.0
LOLTMNT02_337190,2026,2025-12-06,KeSPA,,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-1452,11610.0,52206,1804,11,2,84,0.8322222222222222,12.727272727272727,17.252299295893273,10.0
LOLTMNT02_337190,2026,2025-12-06,KeSPA,,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,1452,-11610.0,36843,1804,2,11,16,0.8322222222222222,0.0,0.0,0.0
